Data Export Generated on Thu May 28 10:06:36 PDT 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,
Survey ID 12435362,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dashboard Name My Dashboard,,,,,,,,,,,,,,,,,,,,,,,,,,,
Response ID,Response Status,IP Address,Timestamp (mm/dd/yyyy),Duplicate,Time Taken to Complete (Seconds),Seq. Number,External Reference,shift,lift,tift,biffed,Custom Variable 5,Respondent Email,Email List,Country Code,Region,What is the date of the shift you are reporting for?,Please choose the day of the week.,Please enter the time slot.,Approximately how many times did you help a student during your shift?,How many CS 149 students?,How many CS 159 Students?,How many CS 227 Students?,How many CS 240 Students?,How many CS 261 Students?,Comment on how long TAs generally spent with a given student during your shift.,What were the most common problems being addressed. Ideally these would be prefaced with the course number.
201772616,Completed,134.126.141.39,2/4/26 17:34,0,37,1,,,,,,,,,US,VA,2/4/26,Wednesday,5-7 pm,0,0,0,0,0,0,0,n/a
201774072,Completed,134.126.141.39,2/4/26 19:00,0,124,1,,,,,,,,,US,VA,2/4/26,Wednesday,7-9 pm,7,4,2,0,0,1,maybe about 10 minutes,"For 261 it was help with understanding pointers, for 159 it was help understanding java syntax (the rough switch from python to java) and for 149 it was print statements and user input"
201776057,Completed,2605:ad80:2f:a822:c44b:70a9:7fdb:9458,2/4/26 20:48,0,745,1,,,,,,,,,US,VA,2/4/26,Wednesday,9-11 pm,1,0,1,0,0,0,20mins,how to call a method from the class inside of another method inside the class
201801722,Completed,134.126.141.39,2/5/26 17:00,0,6,1,,,,,,,,,US,VA,2/5/26,Thursday,5-7 pm,2,3,4,0,0,0,30 Minutes,"149 - Formatting, GradeScope Diff Files 159 - Logic for HW1, Methods for HW1"
201803221,Completed,134.126.141.39,2/5/26 19:02,0,3,1,,,,,,,,,US,VA,2/5/26,Thursday,7-9 pm,6,0,5,0,1,0,15-20 minutes,"159 - Checkstyle formatting + condition confusion 240 - Exam prep (amortized analysis, comparing algorithms through limits, etc...)"
201804759,Completed,2605:ad80:2f:a822:91b5:34f7:8545:ebd6,2/5/26 21:16,0,1033,1,,,,,,,,,US,VA,2/5/26,Thursday,9-11 pm,3,0,0,0,2,1,"a bit longer than usually 15-25 minutes, but mostly likely stems from online hours",240 - iterator pattern and index pointer(points to next value or last returned value) 261 - unknown
201864078,Completed,134.126.141.39,2/8/26 15:06,0,2,1,,,,,,,,,US,VA,2/8/26,Sunday,3-5 pm Sunday only,1,0,0,0,1,0,~30 minutes,240 - Multiset iterator tests
201865196,Completed,134.126.141.39,2/8/26 17:06,0,282,1,,,,,,,,,US,VA,2/8/26,Sunday,5-7 pm,2,0,0,0,2,0,The entire 2 hours,240: Understanding array accessing and remove method for hw1 iterator.
201866006,Completed,134.126.141.39,2/8/26 18:51,0,623,1,,,,,,,,,US,VA,2/8/26,Sunday,7-9 pm,5,0,0,0,5,0,"Longer than usually, 30-45 minutes but no one here beside them ","240 - multiset iterator, with removes, issues with what 'index' points to, item to be returned by next, or item that was just returned by next. "
201867008,Completed,2605:ad80:2f:a822:7db9:3e39:9b5d:af20,2/8/26 20:51,0,373,1,,,,,,,,,US,VA,2/8/26,Sunday,9-11 pm,0,0,0,0,0,0,,
201914298,Completed,134.126.113.46,2/9/26 17:00,0,27,1,,,,,,,,,US,VA,2/9/26,Monday,5-7 pm,1,1,0,0,0,0,,
201917949,Completed,134.126.113.9,2/9/26 19:04,0,381,1,,,,,,,,,US,VA,2/9/26,Monday,7-9 pm,5,5,0,0,0,0,about 15 minutes,"149 was starting on the homework (talking through the specs), understanding if statements and how to use them in the homework, understanding integer division and modulus, and the difference between getting weighted averages and other math questions"
201921451,Completed,76.78.165.27,2/9/26 23:06,0,9,1,,,,,,,,,US,VA,2/9/26,Monday,9-11 pm,1,0,1,0,0,0,20 minutes,159 - Understanding the difference between a static and a non-static method
201959140,Completed,134.126.113.5,2/10/26 17:03,0,72,1,,,,,,,,,US,VA,2/10/26,Tuesday,5-7 pm,2,0,1,0,0,0,20 minutes,CS159 Gradescope issues 
202003639,Completed,134.126.141.39,2/11/26 17:12,0,152,1,,,,,,,,,US,VA,2/11/26,Wednesday,5-7 pm,1,0,1,0,0,0,about 10 minutes,the 159 student was having checkstyle issues that were hard to find. But it was only hard to find because his path was like .../CS159/CS159 instead of being fully in that last directory that just holds all their 159 content
202005789,Completed,134.126.141.39,2/11/26 19:00,0,89,1,,,,,,,,,US,VA,2/11/26,Wednesday,7-9 pm,2,1,0,0,1,0,no longer than 15 minutes,149 was working with relational operators for conditional staments and 240 was understanding big O notation
202008085,Completed,2a04:4e41:3205:938f::114:838f,2/11/26 21:01,0,1,1,,,,,,,,,US,MD,2/11/26,Wednesday,9-11 pm,0,0,0,0,0,0,,
202052618,Completed,134.126.141.39,2/12/26 17:04,0,3,1,,,,,,,,,US,VA,2/12/26,Thursday,5-7 pm,8,6,2,0,0,0,20 minutes,"159 - Creating constructor, docstrings 149 - If-else statements and boolean conditions, HW3 (Steel)"
202055243,Completed,134.126.141.39,2/12/26 18:52,0,6433,1,,,,,,,,,US,VA,2/12/26,Thursday,7-9 pm,1,0,1,0,0,0,15-20 minutes,"159 - Field test issues, incorrect operator logic, format specifiers in String.format()"
202057228,Completed,2605:ad80:2f:a822:710b:d375:b327:6259,2/12/26 20:51,0,496,1,,,,,,,,,US,VA,2/12/26,Thursday,9-11 pm,0,0,0,0,0,0,no one here :(,NA
202127303,Completed,134.126.141.39,2/15/26 15:12,0,800,1,,,,,,,,,US,VA,2/15/26,Sunday,3-5 pm Sunday only,6,0,2,0,3,1,15 minutes or less,"261 student was getting segfaults and was having trouble printing to standard output, 240 was testing the assignment count for remove with resize and the counter was off either over 1 or under 2"
202128582,Completed,134.126.141.39,2/15/26 17:02,0,79,1,,,,,,,,,US,VA,2/15/26,Sunday,5-7 pm,4,0,0,0,4,0,Generally good amount of time 10-15 minutes,"240 - counting array assignments when resizing, how to run java via cmdline "
202130174,Completed,134.126.141.39,2/15/26 19:07,0,313,1,,,,,,,,,US,VA,2/15/26,Sunday,7-9 pm,3,0,3,0,0,0,Generally good amount of time 10-15 minutes,"159 - What are Enums, their uses, how to write them, enum methods based on enums"
202131259,Completed,2605:ad80:2f:a822:5c8a:bbc8:a7cb:676e,2/15/26 20:34,0,1527,1,,,,,,,,,US,VA,2/15/26,Sunday,9-11 pm,0,0,0,0,0,0,,
202161451,Completed,134.126.113.46,2/16/26 17:01,0,55,1,,,,,,,,,US,VA,2/16/26,Monday,5-7 pm,3,0,2,0,0,1,,
202163700,Completed,134.126.141.39,2/16/26 19:07,0,125,1,,,,,,,,,US,VA,2/16/26,Monday,7-9 pm,4,4,0,0,0,0,less than 15 minutes,"For 149 it was calling functions with f strings, defining functions, understanding function parameters, casting difference between floats and int, division (// vs /) and conversions all for the same student"
202195314,Completed,134.126.113.5,2/17/26 17:13,0,72,1,,,,,,,,,US,VA,2/17/26,Tuesday,5-7 pm,8,6,0,0,2,0,15-30minutes,"CS149 homeworks, docstrings, and cs240 list assignments"
202197014,Completed,134.126.113.52,2/17/26 18:56,0,538,1,,,,,,,,,US,VA,2/17/26,Tuesday,7-9 pm,11,8,0,0,0,3,30-40 mins,"149: printing issues, as well as understanding the difference between variables 261: printing as well as file io"
202228085,Completed,134.126.141.39,2/18/26 17:03,0,148,1,,,,,,,,,US,VA,2/18/26,Wednesday,5-7 pm,3,2,0,0,1,0,over 15 minutes,240 was asymptotic analysis and how to solve for c and n0 and 149 was trying to figure out phone number homework
202230969,Completed,134.126.113.9,2/18/26 19:07,0,293,1,,,,,,,,,US,VA,2/18/26,Wednesday,7-9 pm,4,2,1,0,1,0,too long (15 minutes or more),"149 was help on the phone number homework and trying to understand how to use modulo and integer division, 159 was dealing with uninitialized values being null, and 240 was practicing for a quiz, dealing with big O and creating runtime formulas based off code"
202232888,Completed,2605:ad80:2f:a822:c56d:a87d:b44:6976,2/18/26 21:04,0,51,1,,,,,,,,,US,VA,2/18/26,Wednesday,9-11 pm,1,0,1,0,0,0,30 mins,159: starting with the hw and understanding the specs
202261698,Completed,134.126.141.39,2/19/26 17:12,0,286,1,,,,,,,,,US,VA,2/19/26,Thursday,5-7 pm,10,4,6,0,0,0,20 minutes,"159 - HW 3 (string format specifier), documentation inconsistencies, JavaDoc issues + instructor issues for HW 3 149 - Understanding functions"
202263958,Completed,134.126.141.39,2/19/26 19:17,0,7179,1,,,,,,,,,US,VA,2/19/26,Thursday,7-9 pm,4,2,1,0,1,0,15-20 minutes,"149 - HW5: calling functions, accessing elements in an array, and indexing syntax 159 - Enumerations in Java, how to define their constants, and how the rest operator (...) works"
202265729,Completed,2605:ad80:2f:a822:6073:8e09:4ff4:82af,2/19/26 21:00,0,173,1,,,,,,,,,US,VA,2/19/26,Thursday,9-11 pm,4,0,2,0,0,2,"Generally a good amount of time, between 10-20 minutes ",159 - Javadoc and reading the specs(wrong function name) 261 - how to interpret structs as bytes 
202322104,Completed,134.126.141.39,2/22/26 14:56,0,1,1,,,,,,,,,US,VA,2/22/26,Sunday,3-5 pm Sunday only,1,1,0,0,0,0,~20 minutes,149 - codingbat exercise is_summer
202322957,Completed,134.126.141.39,2/22/26 16:37,0,1447,1,,,,,,,,,US,VA,2/22/26,Sunday,5-7 pm,3,1,1,0,0,0,149: ~15 - 20 minutes; 159: ~10 minutes,149: Conditional flow and most efficient/elegant code pointers & using modulus. 159: Using assertThrows and why it needs a lambda function.
202324378,Completed,134.126.141.39,2/22/26 19:09,0,432,1,,,,,,,,,US,VA,2/22/26,Sunday,7-9 pm,2,2,0,0,0,0,"bit longer than usually, 15-20 minutes",149 - tuples vs list differences(can still indexing but not modify). absolute value with tuples
202325284,Completed,73.216.161.95,2/22/26 21:00,0,16,1,,,,,,,,,US,VA,2/22/26,Sunday,9-11 pm,0,0,0,0,0,0,,
202352400,Completed,134.126.113.46,2/23/26 17:01,0,29,1,,,,,,,,,US,VA,2/23/26,Monday,5-7 pm,2,2,0,0,0,0,,
202354675,Completed,134.126.141.39,2/23/26 19:06,0,169,1,,,,,,,,,US,VA,2/23/26,Monday,7-9 pm,7,6,0,0,1,0,at least 15 minutes,"240 was help understanding the head and tail values in a LinkedDeque Object, 149 was lots of help with the sorting homework, debugging the adjust brightness function and quiz revie"
202356262,Completed,2a09:bac2:6ab4:a0::10:4ec,2/23/26 20:57,0,177,1,,,,,,,,,US,DC,2/23/26,Monday,9-11 pm,1,0,1,0,0,0,20 mins,159- private official tests and branch coverage
202384527,Completed,134.126.113.5,2/24/26 17:02,0,82,1,,,,,,,,,US,VA,2/24/26,Tuesday,5-7 pm,4,3,1,0,0,0,15-30minutes,"CS159 testing PA, CS149 Homework, variable scope for CS149"
202385913,Completed,134.126.141.39,2/24/26 19:03,0,185,1,,,,,,,,,US,VA,2/24/26,Tuesday,7-9 pm,4,10,2,0,1,0,~15 minutes,"149 - homework 5.3, 5.4, 5.5 159 - previous test review, package issues, JUnit 159 full folder for vscode LSP 240 - remove method LinkedDeque iterator"
202417441,Completed,134.126.141.39,2/25/26 17:00,0,125,1,,,,,,,,,US,VA,2/25/26,Wednesday,5-7 pm,2,2,0,0,0,0,the most was at least 30 minutes,149 was understanding the specifications an assignment and function definitions
202418994,Completed,134.126.141.39,2/25/26 19:02,0,7189,1,,,,,,,,,US,VA,2/25/26,Wednesday,7-9 pm,10,10,0,0,0,0,25 Minutes,"149 - Understanding homework, using logic branches properly, formatting docstring correctly, string literals in string formatters, reading the specs"
202420505,Completed,76.78.164.98,2/25/26 21:03,0,61,1,,,,,,,,,US,VA,2/25/26,Wednesday,9-11 pm,1,0,1,0,0,0,30 Minutes,159 - Running the debugger for a test class in VS Code
202450019,Completed,134.126.141.39,2/26/26 17:06,0,2,1,,,,,,,,,US,VA,2/26/26,Thursday,5-7 pm,9,1,8,0,0,0,30 Minutes,"149 - Understanding testing (heuristic vs random), understanding the mutually exclusivity of if-else branches 159 - Understanding how the 'in' operator for containers works, understanding testing (heuristic vs random) and how to write them, "
202451522,Completed,134.126.141.39,2/26/26 19:08,0,2994,1,,,,,,,,,US,VA,2/26/26,Thursday,7-9 pm,6,3,2,0,1,0,5-20 mins,"149 - Writing function definitions and using built-in functions, f-string confusion, understanding remove/pop array functions 159 - Types of unit tests, how to make unit tests, (heuristic esp.) 240 - removeFirstOccurrence/removeLastOccurrence"
202452982,Completed,134.126.113.46,2/26/26 21:17,0,1118,1,,,,,,,,,US,VA,2/26/26,Thursday,9-11 pm,0,0,0,0,0,0,na,na
202505211,Completed,134.126.141.39,3/1/26 14:55,0,7007,1,,,,,,,,,US,VA,3/1/26,Sunday,3-5 pm Sunday only,3,0,1,0,0,2,20-25mins,159: deep copy vs. shallow copy 261: Loading stuff from memory (load segment)
202506192,Completed,134.126.141.39,3/1/26 16:54,0,6683,1,,,,,,,,,US,VA,3/1/26,Sunday,5-7 pm,1,0,0,0,1,0,~30 minutes,240: Recursion lab with colored boxes
202507265,Completed,134.126.141.39,3/1/26 19:23,0,467,1,,,,,,,,,US,VA,3/1/26,Sunday,7-9 pm,3,0,2,0,0,1,"Longer than usually, 30-45 minutes but no one here beside them","159 - aliasing with String, stupid 261 - binary representations"
202508008,Completed,2a04:4e41:3205:9e35::a000:de35,3/1/26 20:56,0,220,1,,,,,,,,,US,MD,3/1/26,Sunday,9-11 pm,0,0,0,0,0,0,,
202534080,Completed,134.126.141.39,3/2/26 19:03,0,44,1,,,,,,,,,US,VA,3/2/26,Monday,7-9 pm,3,0,0,0,3,0,about 15 minutes,"240 was working with doubly linked lists, add and remove methods"
202568977,Completed,134.126.113.5,3/3/26 17:10,0,196,1,,,,,,,,,US,VA,3/3/26,Tuesday,5-7 pm,10,5,3,0,0,2,20 minutes,"CS149 - the homeworks (particularly while loops) CS 159 - also the homework/pa, whichever one has to do with phone numbers. Gradescope issues as always CS 261 - P2(?) - bitmasking and memory allocation (specifically for array of structs) "
202571424,Completed,134.126.113.125,3/3/26 19:01,0,694,1,,,,,,,,,US,VA,3/3/26,Tuesday,7-9 pm,9,4,1,0,1,3,30 mins,"149: little library homework as well as the spin wheel one, understanding how probabilities work 159: lab on isle, arraylists 240: hashmaps, vs hashsets and understanding when to use one over the other 261: understanding why loading segment is important before printing "
202605471,Completed,134.126.113.9,3/4/26 17:37,0,105,1,,,,,,,,,US,VA,3/4/26,Wednesday,5-7 pm,2,0,2,0,0,0,at most 30 minutes,159 was a gradescope error typo and understanding deep copy vs alias
202607259,Completed,134.126.113.9,3/4/26 19:13,0,175,1,,,,,,,,,US,VA,3/4/26,Wednesday,7-9 pm,6,1,4,0,1,0,a really long time like 15+ maybe,"159 was a lot with HW5, deep copies and alias and fixing gradescope issues. 149 was working with functions being called multiple times instead of once? 240 going over the practice quiz with the dequeue and analysis on it along with the operations. ew sorry for the run on sentence. 240 was also comparing the runtime between linked list and deque."
202608925,Completed,2605:ad80:2f:a1fd:f9e1:4f29:9589:14e1,3/4/26 21:03,0,17,1,,,,,,,,,US,VA,3/4/26,Wednesday,9-11 pm,0,0,0,0,0,0,,
202649437,Completed,134.126.141.39,3/5/26 17:10,0,6,1,,,,,,,,,US,VA,3/5/26,Thursday,5-7 pm,5,1,1,0,0,3, 30 minutes,"261 - Understanding invalid address accesses, loading in headers (PA2) 159 - Understanding deep copies vs aliases , toString() and setter issues 149 - Reading the documentation"
202651343,Completed,134.126.141.39,3/5/26 19:11,0,7230,1,,,,,,,,,US,VA,3/5/26,Thursday,7-9 pm,11,2,6,0,2,1,20-30 mins,"149 - Understanding how to use randint to calculate dice rolls + while loop confusions 159 - Deep copies VS shallow copies in HW5, how to do JUnit testing 240 - ArrayQueue, DynamicArrays VS LinkedLists 261 - Handling edge cases according to specs for P2"
202653216,Completed,134.126.113.46,3/5/26 21:14,0,34,1,,,,,,,,,US,VA,3/5/26,Thursday,9-11 pm,0,0,0,0,0,0,no one here :(,NA
202726682,Completed,134.126.141.39,3/8/26 14:00,0,281,1,,,,,,,,,US,VA,3/8/26,Sunday,3-5 pm Sunday only,1,2,0,0,0,1,~20 minutes,"149 - homework 6.2 (doing the whole thing), best practices for programming (str.capitalize vs. s[0].upper()) 261 - brief and full cli args conflicting (itests.include too...)"
202728636,Completed,134.126.141.39,3/8/26 16:03,0,200,1,,,,,,,,,US,VA,3/8/26,Sunday,5-7 pm,5,4,1,0,0,0,~20 minutes,"149: HW 6.3 how to get started, ended working through it. For loops and while loops. Debugging dice hw. HW 7 working through shift cipher. 159: Sample exam deep copies and constructors."
202730252,Completed,134.126.141.39,3/8/26 18:12,0,942,1,,,,,,,,,US,VA,3/8/26,Sunday,7-9 pm,3,3,0,0,0,0,"bit longer than usually, 15-20 minutes","149 - difference between list, set, dict and how to make them, shift cipher - wrap around + offset(97 == 'a'), print statements in while loop "
202731640,Completed,2605:ad80:2f:a822:b068:fa9b:9239:3f1f,3/8/26 20:02,0,15,1,,,,,,,,,US,VA,3/8/26,Sunday,9-11 pm,0,0,0,0,0,0,,
202760046,Completed,134.126.113.92,3/9/26 16:46,0,69,1,,,,,,,,,US,VA,3/9/26,Monday,5-7 pm,10,5,4,0,0,0,15-30mins,Memory Diagrams in 159
202762109,Started,134.126.113.9,3/9/26 18:06,0,431,1,,,,,,,,,US,VA,3/9/26,Monday,7-9 pm,6,5,1,0,0,0,at least 15 minutes ,"149 was working on some of homeworks, fixing gradescope errors, worked on quiz 3 review, while loop vs for loops, 7.2 homework with iterating through something while modifying it. 159 was reviewing the practice exam."
202764320,Completed,76.78.164.191,3/9/26 20:09,0,6244,1,,,,,,,,,US,VA,3/9/26,Monday,9-11 pm,3,1,2,0,0,0,20 minutes,"159 - Understanding the difference between shallow and deep copies, understanding JUnit Testing (assertEquals()) 149 - 149 homework 7.3 (choosing the right modulo value for the cipher) & 7.4 (car problem)"
202796908,Completed,134.126.113.125,3/10/26 17:58,0,147,1,,,,,,,,,US,VA,3/10/26,Tuesday,7-9 pm,4,3,0,0,1,0,30 mins,"149: for loops, helper functions 240: arraylists vs linkedlist quiz prep"
202832560,Completed,134.126.113.9,3/11/26 16:02,0,325,1,,,,,,,,,US,VA,3/11/26,Wednesday,5-7 pm,1,1,0,0,0,0,20 ish minutes,149 was going over while loops in the practice quiz
202836111,Completed,134.126.113.9,3/11/26 18:10,0,85,1,,,,,,,,,US,VA,3/11/26,Wednesday,7-9 pm,4,4,0,0,0,0,15 ish minutes ,"149 was helping with the car park homework, including indexing for the car park homework and the one about haikus and another 149 student came in for some help figuring out a practice problem from todays PASS session"
202838230,Completed,2605:ad80:2f:a822:4800:9732:9ac1:ce7f,3/11/26 20:02,0,12,1,,,,,,,,,US,VA,3/11/26,Wednesday,9-11 pm,0,0,0,0,0,0,,
202868720,Completed,134.126.141.39,3/12/26 16:03,0,6,1,,,,,,,,,US,VA,3/12/26,Thursday,5-7 pm,3,2,0,0,1,0,20-30 mins,"149 - Parking lot HW, looping lab 240 - Recurrence relations"
202871609,Completed,134.126.141.39,3/12/26 18:09,0,1,1,,,,,,,,,US,VA,3/12/26,Thursday,7-9 pm,2,1,0,0,1,0,"10 minutes, 65-75 minutes",149 - PyTest: handling test cases where an error gets raised 240 - Issues with a closed-form conversion problem
202874562,Completed,2605:ad80:2f:a822:9cd9:ad03:2fc2:64fc,3/12/26 20:17,0,1335,1,,,,,,,,,US,VA,3/12/26,Thursday,9-11 pm,0,0,0,0,0,0,no one here :(,Na
203217231,Completed,134.126.113.85,3/23/26 16:03,0,49,1,,,,,,,,,US,VA,3/23/26,Monday,5-7 pm,1,1,0,0,0,0,,149 - VSCode setup for the first PA
203221033,Completed,134.126.141.39,3/23/26 18:01,0,149,1,,,,,,,,,US,VA,3/23/26,Monday,7-9 pm,1,0,1,0,0,0,5 minutes,"The 159 student was having package trouble, they were not in their 159 folder in vscode"
203261862,Completed,134.126.113.115,3/24/26 18:00,0,109,1,,,,,,,,,US,VA,3/24/26,Tuesday,7-9 pm,2,1,0,0,1,0,40 mins,149: review for a quiz 240: debugging merge sort 
203299314,Completed,134.126.113.104,3/25/26 16:11,0,114,1,,,,,,,,,US,VA,3/25/26,Wednesday,5-7 pm,2,0,2,0,0,0,15 minutes,"159 was fixing some slight syntax issues with testing, and understanding inheritance between classes and implementing derived classes"
203310463,Completed,134.126.113.104,3/25/26 18:03,0,141,1,,,,,,,,,US,VA,3/25/26,Wednesday,7-9 pm,4,1,2,0,1,0,15-30 minutes,"149 was getting a random element from a list in python, 240 was working on the mergesorthalfspaced function, 159 was working on the most recent lab and the homework trying to understand constant payment loan class"
203312879,Completed,2605:ad80:2f:a822:a846:b09:a533:9706,3/25/26 20:02,0,67,1,,,,,,,,,US,VA,3/25/26,Wednesday,9-11 pm,1,0,1,0,0,0,40 mins,"159: Understanding PA, student was confused on how to access private attributes"
203344070,Completed,134.126.141.39,3/26/26 16:07,0,4,1,,,,,,,,,US,VA,3/26/26,Thursday,5-7 pm,12,3,9,0,0,0,25 minutes,"159 - Debugging Loan PA, Understanding Deep vs. Shallow copies, Testing Constant Payment Class and Loan Class, Math Formula Collection, Understanding the formulas 149 - Writing functions for Dice, Understanding Dice Class, Writing the RollDice method and understanding step 4 of the PA"
203346735,Completed,134.126.141.39,3/26/26 18:35,0,4,1,,,,,,,,,US,VA,3/26/26,Thursday,7-9 pm,14,7,5,0,2,0,30-45 mins,149 - dice.py (how to loop through something and syntax); edge-cases 159 - conceptual understanding of equations; representing math equations in Java and explaining them; wording of specs; writing test cases for LoanPortfolio 240 - mergeSort misunderstandings
203348434,Completed,134.126.113.107,3/26/26 20:29,0,173,1,,,,,,,,,US,VA,3/26/26,Thursday,9-11 pm,5,0,5,0,0,0,Longer than usually ~45 minutes ,"159 - how to write tests for class methods, calling class methods in a test case, calling overridable methods from a constructor, efficiently max and min of arraylists "
203415155,Completed,134.126.141.39,3/29/26 14:18,0,41,1,,,,,,,,,US,VA,3/29/26,Sunday,3-5 pm Sunday only,1,1,0,0,0,0,~20 min,149 - PA 1 part B calculate_score understanding
203416070,Completed,134.126.113.115,3/29/26 16:19,0,157,1,,,,,,,,,US,VA,3/29/26,Sunday,5-7 pm,1,1,0,0,0,0,~45 minutes (there was only 1 student),149: Working on function for TWO_PAIR and FULL_HOUSE and avoiding pitfalls/traps with it.
203416928,Completed,134.126.141.39,3/29/26 18:14,0,127,1,,,,,,,,,US,VA,3/29/26,Sunday,7-9 pm,5,5,0,0,0,0,"Longer than usually, 30-45 minutes but no one here beside them","149 - writing tests, conditional layout, function calls, import variable from another file, k-count of faces cases(2-kind, 3-d, etc.), simplifying code"
203418038,Completed,2605:ad80:2f:a822:f8b4:6479:29cf:2ff0,3/29/26 20:32,0,87,1,,,,,,,,,US,VA,3/29/26,Sunday,9-11 pm,2,2,0,0,0,0,30 MINS,"149: Understanding Dice specs, and issues with return values"
203451166,Completed,134.126.113.85,3/30/26 16:03,0,24,1,,,,,,,,,US,VA,3/30/26,Monday,5-7 pm,2,2,0,0,0,0,,
203452957,Completed,134.126.113.104,3/30/26 18:03,0,482,1,,,,,,,,,US,VA,3/30/26,Monday,7-9 pm,4,3,0,1,0,0,less than 15 minutes,"227 was covering composition of relations and the cardinality of cartesian products and the reasoning behind an inductive proof, 149 was confusion about importing methods, accessing variables from other files, breaking pa logic into helper methods, understanding score.py, calling function within functions"
203505137,Completed,134.126.113.69,3/31/26 16:14,0,71,1,,,,,,,,,US,VA,3/31/26,Tuesday,5-7 pm,5,5,0,0,0,0,20-40 minutes,CS149 PA in general
203507115,Completed,134.126.113.115,3/31/26 18:16,0,992,1,,,,,,,,,US,VA,3/31/26,Tuesday,7-9 pm,10,9,0,0,0,1,30 mins,"149: understanding/implementing dice pa, and lab issues with vscode 261: going through the lab"
203555749,Completed,146.75.223.219,4/1/26 16:49,0,91,1,,,,,,,,,US,VA,4/1/26,Wednesday,5-7 pm,4,3,0,0,0,1,The longest was 45 ish minutes ,"261 was help understanding fetch alongside the ISA, and 149 was help understanding one and two pair, understanding scope, and the quiz prep with while and for loops "
